"CID","FeatureHydrophobeCount3D","HBondAcceptorCount","HBondDonorCount","IsomericSMILES","MolecularWeight","drug_class"
"57473071","NA","10","4","C[NH+]1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.C[NH+]1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.[O-]S(=O)(=O)[O-]","676.822","multi"
"57333099","NA","4","3","C[C@@H]([C@@H](C1=C(C=CC(=C1)OC)OC)O)N.Cl","247.719","multi"
"56841906","NA","13","6","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl.Cl.Cl","1033.478","multi"
"56841671","NA","90","90","CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N[C@H]2CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCCNC(=N)N)CC3=CC=CC=C3)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC5=CC=C(C=C5)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N7CCC[C@H]7C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)N8CCC[C@H]8C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CC9=CC=C(C=C9)O)C(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=C(C=C1)O)N","6028.815","multi"
"56841124","NA","14","5","CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H](C3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF.C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O","916.147","respiratorysystem"
"56841116","NA","11","6","CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C.C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O","774.952","respiratorysystem"
"56840962","NA","15","4","C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CC(=O)C)O)C)O)F)C.C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+]","934.915","respiratorysystem"
"53477580","NA","14","10","C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O","804.894","respiratorysystem"
"53396306","NA","16","12","CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O.O.O","840.924","respiratorysystem"
"51346120","NA","9","4","CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H](C31)[C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@]5([C@H]6OC)O)OC)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C.Br","665.622","multi"
"46780910","1.0","6","2","CCCC1OC2CC3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C4[C@H](C[C@@]3(C2(O1)C(=O)CO)C)O)C","430.541","multi"
"46780650","0.0","5","3","C[C@H]1CC2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C3([C@H](C[C@@]2(C1(C(=O)CO)O)C)O)Cl)C","408.919","multi"
"45358055","NA","16","12","C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O.O.O","840.924","respiratorysystem"
"25897919","1.0","3","1","CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3)C","332.464","respiratorysystem"
"25137921","NA","7","2","[H+].CCC(=O)O[C@@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)[O-].O","565.725","multi"
"24867475","0.0","5","3","C[C@H]1CC2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C","408.919","multi"
"24867460","1.0","6","2","CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C","430.541","multi"
"24840146","NA","9","6","C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O.C(C(C(=O)O)O)(C(=O)O)O","477.554","multi"
"24835641","NA","10","8","CC(C)[NH2+]CC(C1=CC(=CC(=C1)O)O)O.CC(C)[NH2+]CC(C1=CC(=CC(=C1)O)O)O.[O-]S(=O)(=O)[O-]","520.594","multi"
"24776466","NA","9","6","CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.[Br-]","715.726","respiratorysystem"
"23724963","NA","7","5","COC1=CC(=CC(=C1OC)OC)C[C@H]2C3=CC(=C(C=C3CCN2)O)O.O.Cl","399.868","respiratorysystem"
"23724783","NA","14","6","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.O.O.OS(=O)(=O)O","712.852","multi"
"23691748","NA","6","1","CC(C(=O)NCC(=O)[O-])SC(=O)C1=CC=CS1.[Na+]","295.303","multi"
"23678798","NA","4","2","CC(=O)N[C@@H](CS)C(=O)[O-].[Na+]","185.173","multi"
"23675748","NA","5","0","CCOC1=C2C(=C(C=C1)S(=O)(=O)[O-])C=CC=N2.[Na+]","275.254","multi"
"23663996","NA","5","1","CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O.[Na+]","608.169","respiratorysystem"
"23663537","NA","6","2","CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(C(=O)[O-])N.[Na+]","277.216","multi"
"23622704","NA","8","3","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.OS(=O)(=O)O","387.447","multi"
"23616803","NA","4","5","CNC[C@H](C1=CC(=C(C=C1)O)O)O.Cl","219.665","multi"
"22141508","NA","3","1","CC1=CC=C(C=C1)S(=O)(=O)NCl.[Na+]","228.646","multi"
"21981128","NA","5","6","CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Cl","339.816","multi"
"20831824","NA","10","4","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4.C(C(C(=O)O)O)(C(=O)O)O","449.456","multi"
"19429219","NA","9","4","CCN1CC2(CCC(C34C2CC(C31)C5(CC(C6CC4C5(C6OC)O)OC)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C.Br","665.622","multi"
"18647121","1.0","6","2","CCCC1OC2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C","430.541","multi"
"18471829","NA","9","4","CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na+]","495.436","respiratorysystem"
"17757983","1.0","8","0","CC(C)(C)C(=O)N1CCC(CC1)CN(C2CC3=C(C=CC(=C3)C#N)N(C2)CC4=CN=CN4C)S(=O)(=O)C5=CC=CC=N5","589.759","multi"
"16760569","NA","6","0","CN(C)C(=O)CCSC(C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)[O-].[Na+]","537.065","respiratorysystem"
"16759566","1.0","6","2","CCCC1OC2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4C(C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C","430.541","multi"
"16738693","NA","5","2","CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.O.[Br-]","430.383","respiratorysystem"
"16219912","NA","4","5","CC[C@H]([C@H](C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C.Cl","326.821","respiratorysystem"
"16218996","NA","5","3","CC1CC2C3CCC4=CC(=O)C=CC4([C@]3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C","408.919","multi"
"16218860","NA","9","5","CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N.O","438.449","multi"
"16132416","NA","54","60","CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC5=CC=C(C=C5)O)C(=O)O)CC(C)C)CO)CCC(=O)N)C","3505.967","respiratorysystem"
"16051927","NA","7","2","CCC(=O)O[C@@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@@H](C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O.O","565.725","multi"
"12313558","NA","2","1","CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl","331.884","multi"
"12310717","NA","4","2","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.Cl","325.833","multi"
"12310714","NA","8","3","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O","387.447","multi"
"12309655","NA","10","8","CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O","333.293","multi"
"12218596","NA","2","3","C[C@H]([C@@H](C1=CC=CC=C1)O)N.Cl","187.667","multi"
"12114682","NA","8","4","CC(=O)N[C@@H](CS)C(=O)[O-].CC(=O)N[C@@H](CS)C(=O)[O-].[Zn+2]","389.746","multi"
"11957468","0.0","5","3","C[C@H]1CC2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C","408.919","multi"
"11954221","NA","15","5","C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O.C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O.O","887.024","multi"
"11711522","NA","6","5","CC(C)(CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=CC3=C2OCC(=O)N3)O)O.Cl","422.906","respiratorysystem"
"11553369","NA","4","1","CC(C)[N+]1([C@@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]","412.368","respiratorysystem"
"11504295","1.0","6","4","CC(C)(CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=CC3=C2OCC(=O)N3)O)O","386.448","respiratorysystem"
"11479437","NA","12","4","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.OS(=O)(=O)O","676.822","multi"
"11431811","NA","8","2","C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.O.[Br-]","490.427","respiratorysystem"
"11389353","0.0","3","1","N(=O)S","63.074","multi"
"10184937","NA","11","3","C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O.[Na+]","491.36","respiratorysystem"
"9953630","NA","9","5","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.O.OP(=O)(O)O","415.379","multi"
"9936727","NA","11","4","CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O","527.611","multi"
"9933439","NA","8","1","CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3.Cl","449.884","multi"
"9929278","NA","4","2","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3.Br","370.287","multi"
"9919001","NA","16","12","CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O.O.O","840.924","respiratorysystem"
"9912089","NA","9","6","CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O","460.483","respiratorysystem"
"9884233","NA","8","6","CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.OS(=O)(=O)O","337.387","multi"
"9862125","NA","4","2","CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.Cl","325.833","multi"
"9861452","NA","8","6","CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O","309.333","multi"
"9832292","NA","14","10","C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O.C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O","804.894","respiratorysystem"
"9808654","NA","8","3","CC1=C(C(=C2CC[C@](OC2=C1C)(C)CN3CCN(CC3)C4=NC(=NC(=C4)N5CCCC5)N6CCCC6)C)O.Cl.Cl","593.638","multi"
"9796663","NA","8","6","CC(C)NCC(C1=CC(=C(C=C1)O)O)O.OS(=O)(=O)O","309.333","multi"
"6931560","NA","4","1","CN1[C@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3","289.375","multi"
"6918543","NA","15","4","CS(=O)(=O)O.CS(=O)(=O)O.C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C","669.764","respiratorysystem"
"6918452","NA","8","3","C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O.O","452.519","multi"
"6917983","NA","15","11","C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O.O","822.909","respiratorysystem"
"6917801","NA","5","6","CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C.O.Cl","344.836","respiratorysystem"
"6917723","4.0","3","2","CCCCCC[C@H]1CCC([C@@H]1CCCCCCC(=O)O)O","298.467","multi"
"6852374","NA","10","8","CNC[C@@H](C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O","333.293","multi"
"6509849","0.0","6","1","CN(C)C(=O)CCS[C@@H](C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O","515.083","respiratorysystem"
"6453414","NA","7","3","CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O.C1CNCCN1","324.341","respiratorysystem"
"6449898","NA","11","8","C[C@H](C(C1=CC=CC=C1)O)N.CNC[C@@H](C1=CC(=CC=C1)O)O.CN(C)CCCC1=CC=CC=N1.C1=CC(=CC=C1OC(=O)/C=C/C(=O)O)Br.Cl.Cl","826.651","multi"
"6437831","NA","4","4","CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.C[C@@H]([C@H](C1=CC=CC=C1)O)NC.Cl.Cl","516.551","respiratorysystem"
"6437070","NA","9","6","C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O","460.483","respiratorysystem"
"6433169","NA","2","3","C[C@H]([C@H](C1=CC=CC=C1)O)N.Cl","187.667","multi"
"6321303","NA","17","9","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.O.OP(=O)(O)O.OP(=O)(O)O","812.743","multi"
"5702285","NA","2","3","CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl","264.19","respiratorysystem"
"5702273","NA","3","4","CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O.Cl","313.647","respiratorysystem"
"5702220","NA","2","2","CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2.Cl","412.594","respiratorysystem"
"5702161","NA","5","6","CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br","384.27","multi"
"5702148","NA","6","2","CCCC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C4[C@H](CC3([C@@]2(O1)C(=O)CO)C)O)C","430.541","multi"
"5702073","NA","4","1","CC(C)[N+]1([C@@H]2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]","412.368","respiratorysystem"
"5702040","0.0","2","0","CN1CC[C@@]23CCCC[C@H]2[C@@H]1CC4=C3C=C(C=C4)OC","271.404","multi"
"5487427","0.0","6","1","C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C","392.508","respiratorysystem"
"5487426","NA","7","1","C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-]","472.412","respiratorysystem"
"5483943","NA","2","1","CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC.Cl","307.862","multi"
"5464090","NA","9","6","C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O","477.554","multi"
"5464025","NA","2","1","CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC.Br","352.316","multi"
"5463977","NA","10","4","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O","449.456","multi"
"5462351","NA","3","2","CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC.O.Br","370.331","multi"
"5462346","NA","9","6","C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O","477.554","multi"
"5362471","NA","5","2","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.O","317.385","multi"
"5362449","0.0","2","0","CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)OC","271.404","multi"
"5361092","0.0","3","2","C1CC[C@]2([C@H]3CC4=C([C@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O","327.468","multi"
"5360696","0.0","2","0","CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC","271.404","multi"
"5359423","0.0","2","0","CN1CC[C@]23CCCCC2[C@H]1CC4=C3C=C(C=C4)OC","271.404","multi"
"5359271","0.0","4","1","CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1","313.397","multi"
"5359227","NA","8","4","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.OP(=O)(O)O","397.364","multi"
"5324288","0.0","4","1","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@@H](C=C4)O","299.37","multi"
"5318386","0.0","4","1","CN1[C@@H]2CCC1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3","289.375","multi"
"5311356","0.0","6","1","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OCCN6CCOCC6)O[C@H]3[C@H](C=C4)O","398.503","multi"
"5311184","NA","8","3","C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5.O","499.527","respiratorysystem"
"5311101","0.0","8","2","C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F","444.509","multi"
"5288703","0.0","3","1","CN1[C@H](CCC[C@H]1CC(=O)C2=CC=CC=C2)C[C@H](C3=CC=CC=C3)O","337.463","respiratorysystem"
"5284569","0.0","4","0","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4","299.37","multi"
"5284443","NA","3","4","CNC[C@@H](C1=CC(=CC=C1)O)O.Cl","203.666","multi"
"5284371","0.0","4","1","CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O","299.37","multi"
"5282416","NA","14","10","CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O","804.894","respiratorysystem"
"5282386","NA","1","2","CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl","280.84","multi"
"5281888","0.0","6","1","CN(C)C(=O)CCSC(C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O","515.083","respiratorysystem"
"5281040","2.0","5","2","CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O","586.187","respiratorysystem"
"5281004","1.0","6","2","CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C","430.541","multi"
"3086682","NA","15","14","CC(C)C[C@@H](C(=O)O)NC(=O)[C@@H]1CNC(=O)C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC(=O)N[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)NC(=O)C)N","965.031","respiratorysystem"
"3083544","0.0","5","4","C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O","344.411","respiratorysystem"
"3061720","NA","5","5","CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O.Cl","276.761","multi"
"3048502","NA","8","5","CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N","472.506","multi"
"3037918","0.0","1","0","CC1=CC2=C(C[C@H]3[C@@H]4[C@]2(CCCC4)CCN3C)C=C1","255.405","multi"
"3034756","0.0","5","4","C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O","344.411","respiratorysystem"
"3033890","1.0","6","2","CCCC1O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C","430.541","multi"
"3032600","NA","7","5","CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCCNCC(C3=CC(=CC(=C3)O)O)O.Cl","425.87","respiratorysystem"
"3021749","1.0","4","1","CC(C)(C(=O)O)SCN1CCCCC1","217.327","respiratorysystem"
"3015003","NA","4","2","CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3.Cl","438.349","multi"
"2735208","NA","8","2","C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.[K+].[K+].[K+]","324.409","respiratorysystem"
"2733208","NA","4","3","COC(=O)[C@H](CS)N.Cl","171.639","respiratorysystem"
