"CID","HBondAcceptorCount","HBondDonorCount","IsomericSMILES","MolecularWeight","XLogP","drug_class","desalted_SMILES"
"54680693","8","2","CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.C1=CC=C2C(=C(C(=CC2=C1)C(=O)O)[O-])CC3=C(C(=CC4=CC=CC=C34)C(=O)O)[O-]","1151.421","NA","antiinfective","Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C(O)c1cc2ccccc2c(Cc2c([O-])c(C(=O)O)cc3ccccc23)c1[O-]"
"5351805","5","3","CC1=CC(=N)C2=C(N1C)C=CC(=C2)NC3=NC(=[N+](C(=C3)C)C)N","309.397","2.5","antiinfective","Cc1cc(=N)c2cc(Nc3cc(C)[n+](C)c(N)n3)ccc2n1C"
"12283","2","2","CC1=CC(=O)NC(=O)N1","126.115","-0.8","gastrointestinal","Cc1cc(=O)[nH]c(=O)[nH]1"
"66618701","13","5","CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O.[Na]","635.626","NA","antiinfective","Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1"
"101815896","13","4","CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)[O-])C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O.[Na+]","634.618","NA","antiinfective","Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc([O-])cc2)c[nH]1"
"23663969","13","4","CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+]","634.618","NA","antiinfective","Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1"
"9842462","7","3","CC1=CC(=O)C2=C(O1)C=C3C(=C2O)C(=O)C4=C(C(=C(C=C4C3=O)O)Cl)O","372.713","3.0","antineoplastic","Cc1cc(=O)c2c(O)c3c(cc2o1)C(=O)c1cc(O)c(Cl)c(O)c1C3=O"
"9797928","7","3","CC1=CC(=O)C2=C(O1)C=C3C(=C2O)C(=O)C4=C(C=C(C=C4C3=O)O)O","338.271","2.3","antineoplastic","Cc1cc(=O)c2c(O)c3c(cc2o1)C(=O)c1cc(O)cc(O)c1C3=O"
"9884262","7","3","CC1=CC(=O)C2=C(C=C3C(=C2O1)C(=O)C4=C(C=C(C=C4C3=O)O)O)O","338.271","2.9","antineoplastic","Cc1cc(=O)c2c(O)cc3c(c2o1)C(=O)c1c(O)cc(O)cc1C3=O"
"9820848","7","3","CC1=CC(=O)C2=C(C=C3C(=C2O1)C(=O)C4=C(C(=C(C=C4C3=O)O)Cl)O)O","372.713","3.5","antineoplastic","Cc1cc(=O)c2c(O)cc3c(c2o1)C(=O)c1c(cc(O)c(Cl)c1O)C3=O"
"2206","2","0","CC1=CC(=O)N(N1C)C2=CC=CC=C2","188.23","0.4","antiinflammatory","Cc1cc(=O)n(-c2ccccc2)n1C"
"65686","8","0","CC1=CC(=O)OC2=CC(=CC(=C12)OCCN3CCOCC3)OCCN4CCOCC4","418.49","1.1","hematologic","Cc1cc(=O)oc2cc(OCCN3CCOCC3)cc(OCCN3CCOCC3)c12"
"193962","7","2","CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N","435.285","4.5","antiinfective","Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br"
"3759","4","2","CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2","231.255","1.5","cns","Cc1cc(C(=O)NNCc2ccccc2)no1"
"9892106","7","3","CC1=NN(C(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=CC=C3S(=O)(=O)N)C4=CC5=C(C=C4)C=CN=C5N","498.561","3.5","hematologic","Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3ccnc(N)c3c2)n1"
"72703790","5","1","CC1=NC=CC(=C1)C(=O)NC2=NC3=C(N2[C@@H]4CCCCN(C4)C(=O)/C=C/CN(C)C)C(=CC=C3)Cl","495.024","3.2","antineoplastic","Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1"
"42574","3","2","CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl","663.075","7.2","antiinfective","Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O"
"5702238","3","0","CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-]","462.115","NA","antiinfective","Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1"
"76956201","8","2","CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.CC1=C(C=CC(=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2)C(C)(C)CC(C)(C)C.O.O.[Cl-].[Cl-]","960.26","NA","antiinfective","Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1.Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C"
"9507","6","3","CC1=CC(=NC(=O)N1)C.C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]","426.389","NA","antiinfective","Cc1cc(C)[nH]c(=O)n1.O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1"
"6439709","4","1","CC1=CC(=C(C(=C1)C2=CC(=C(C=C2)F)C)/C=C/[C@@H]3C[C@H](CC(=O)O3)O)C","354.421","4.6","lipidregulating","Cc1cc(C)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(-c2ccc(F)c(C)c2)c1"
"5329098","1","2","CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C","238.29","2.5","antineoplastic","Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1"
"214347","5","2","CC1=CC(=C(C(=C1)C)NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C","329.407","4.8","antiinfective","Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1"
"49836058","13","1","CC1=CC(=C2C(=C1)[C@H](CCCN2CC3CCC(CC3)C(=O)O)N(CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=NN(N=N5)C)C","638.659","7.7","lipidregulating","Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2CC1CCC(C(=O)O)CC1"
"122335","4","2","CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C","341.407","3.6","hematologic","Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1"
"2725048","4","1","CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)[O-])C.[Na+]","363.389","NA","hematologic","Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)[O-])cc2)c1"
"121931","2","1","CC1=CC(=NC(=O)N1CCO)C","168.196","-0.5","lipidregulating","Cc1cc(C)n(CCO)c(=O)n1"
"5327","6","2","CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C","278.33","0.3","antiinfective","Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1"
"2749","2","1","CC1=CC(=O)N(C(=C1)C2CCCCC2)O","207.273","2.0","antiinfective","Cc1cc(C2CCCCC2)n(O)c(=O)c1"
"38911","4","3","CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N","268.357","NA","antiinfective","Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO"
"54698174","8","2","CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)[O-])[O-])C(=O)O","1151.421","NA","antiinfective","Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C(O)c1cc2ccccc2c(Cc2c([O-])c(C(=O)O)cc3ccccc23)c1[O-]"
"5733","3","1","CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl","291.731","2.8","antiinflammatory","Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1"
"23663418","5","2","CC1=C(N(C(=C1)CC(=O)[O-])C)C(=O)C2=CC=C(C=C2)Cl.O.O.[Na+]","349.743","NA","antiinflammatory","Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1"
"55717","5","0","CC1=NOC(=C1)CCCCCCCOC2=CC=C(C=C2)C3=NCCO3","342.439","4.4","antiinfective","Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1"
"1684","9","0","CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F","381.355","4.6","antiinfective","Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1"
"4701","5","1","CC1=C(C=CC(=C1)CN2C=NC3=C2CC(N(C3)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)O)N(C)C","508.622","4.4","cardio","Cc1cc(Cn2cnc3c2CC(C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C"
"71751471","10","2","CC1=C(C=CC(=C1)CN2C=NC3=C2C[C@H](N(C3)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)O)N(C)C.C(=O)(C(F)(F)F)O","622.645","NA","cardio","Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C"
"5351247","3","2","CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-]","492.128","NA","antiinfective","Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21"
"132040","5","2","CC1=C(C=CC(=C1)N2C(=O)C(C2=O)N)C(=O)O","234.211","-2.2","antiinfective","Cc1cc(N2C(=O)C(N)C2=O)ccc1C(=O)O"
"54677972","7","2","CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O","335.334","3.0","antiinflammatory","Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1"
"73389570","6","2","CC1=C(C=CC(=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N[C@H]3CCOC3)F","378.418","2.2","antiinfective","Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F"
"66643389","6","2","CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N.[Na]","301.32","NA","antiinfective","Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1"
"5329","6","2","CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N","253.276","0.9","antiinfective","Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1"
"57379345","8","3","CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl","558.138","6.4","antineoplastic","Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1"
"78577443","11","9","CC1=CC(=C(C2=C1C[C@@]([C@H](O2)C3=CC(=C(C=C3)O)O)(C)O)[C@H]4[C@@H]([C@H](OC5=CC(=CC(=C45)O)O)C6=CC(=C(C=C6)O)O)O)O","590.581","3.3","antineoplastic","Cc1cc(O)c([C@@H]2c3c(O)cc(O)cc3O[C@H](c3ccc(O)c(O)c3)[C@H]2O)c2c1C[C@@](C)(O)[C@@H](c1ccc(O)c(O)c1)O2"
"5281751","9","7","CC1=CC(=C2C3=C1C4=C5C(=C(C=C4CO)O)C(=O)C6=C(C=C(C7=C6C5=C3C8=C7C(=CC(=C8C2=O)O)O)O)O)O","520.449","5.6","antiinfective","Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(CO)c8c1c2c(c34)c(c65)c78"
"3220","5","3","CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O","270.24","2.7","gastrointestinal","Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O"
"71507685","6","3","CC1=C2C(=CC(=C1)O)C(=O)C3=C(C2=O)C(=O)C4=C(C=C(C=C4C3(C)C)O)O","364.353","3.8","antiinfective","Cc1cc(O)cc2c1C(=O)C1=C(C2=O)C(C)(C)c2cc(O)cc(O)c2C1=O"
"16719220","7","4","CC1=CC(=CC(=C1N)C)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=C(C=C4)CC5C(=O)NC(=O)S5.Cl.Cl","575.505","NA","antineoplastic","Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N"
"119380","3","0","CC1=NOC(=C1)[C@@H]2CCCN2C","166.224","1.2","cns","Cc1cc([C@@H]2CCCN2C)on1"
"3543157","6","1","CC1=CC(=NC(=N1)C)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Na+]","300.312","NA","antiinfective","Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(C)n1"
"3503","8","6","CC1=C(C(=C2C(=C1)C(=C(C(=C2C=O)O)O)C(C)C)O)C3=C(C=C4C(=C3O)C(=C(C(=C4C(C)C)O)O)C=O)C","518.562","6.9","reproductivecontrol","Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O"
"44249821","5","2","CC1=CC2=C(O1)C=CC(=C2)NC(=N[C@H]3CCCCN(C3=O)CC(=O)N4CCCC4)NC#N","436.516","3.0","hematologic","Cc1cc2cc(NC(=N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)NC#N)ccc2o1"
"44473100","7","2","CC1=CC2=C(O1)C=CC(=C2)NC(=N[C@H]3CCCCN(C3=O)CC(=O)N4CCCC4)NC(=O)C5=CN=C(C=C5)C(=O)N(C)C","587.681","3.1","hematologic","Cc1cc2cc(NC(=N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)NC(=O)c3ccc(C(=O)N(C)C)nc3)ccc2o1"
"54692973","5","3","CC1=C2C(=CC(=O)OC2=C3C(=C1)C=C(C=C3O)O)O","258.229","2.2","lipidregulating","Cc1cc2cc(O)cc(O)c2c2oc(=O)cc(O)c12"
"5585","3","0","CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C","228.247","3.0","dermatologic","Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1"
"493570","7","5","CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O","376.369","-1.5","dermatologic","Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C"
"2723800","4","2","CC1=CC2=C(C=C1N)[N+](=C3C=C(C(=CC3=N2)C)N)C4=CC=CC=C4.[Cl-]","350.85","NA","antineoplastic","Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N"
"7083","4","1","CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-]","305.824","NA","hematologic","Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N"
"23673318","4","0","CC1=CC2=C(C=C1C)N(C=N2)C/C=C/3\C4=CC=CC=C4COC5=C3C=C(C=C5)C(=O)[O-].[Na+]","432.455","NA","hematologic","Cc1cc2ncn(C/C=C3\c4ccccc4COc4ccc(C(=O)[O-])cc43)c2cc1C"
"2662","7","1","CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F","381.373","3.4","antiinflammatory","Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1"
"183789","3","1","CC1=CC=C(C=C1)C2=CC3=C(CCCC(=C3)C(=O)NC4=CC=C(C=C4)C[N+](C)(C)C5CCOCC5)C=C2.[Cl-]","531.137","NA","antiinfective","Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1"
"57487","8","4","CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O","457.483","NA","cns","Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1"
"441338","10","4","CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C.CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O","764.88","NA","cns","Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1"
"123619","4","0","CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)C)Cl","358.84","3.3","antiinflammatory","Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1"
"92965","2","1","CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl","281.824","NA","cns","Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1"
"46908927","8","2","CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5.Cl","569.029","NA","antineoplastic","Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12"
"35330","6","2","CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C","461.558","5.2","respiratorysystem","Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1"
"4659569","5","2","CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]","273.244","3.3","cns","Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1"
"5509","3","1","CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O","257.289","2.8","antiinflammatory","Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1"
"23665411","3","0","CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].[Na+]","279.271","NA","antiinflammatory","Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1"
"6989","1","1","CC1=CC(=C(C=C1)C(C)C)O","150.221","3.3","antiinfective","Cc1ccc(C(C)C)c(O)c1"
"3463","3","1","CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O","250.338","3.8","lipidregulating","Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1"
"44347793","3","2","CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl.[Na+]","319.137","NA","antiinflammatory","Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl"
"23663959","4","2","CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.O.[Na+]","336.144","NA","antiinflammatory","Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl"
"27072","3","3","CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O.Cl","308.243","NA","cardio","Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1"
"91430","6","3","CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O","377.459","NA","cardio","Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1"
"6438873","2","0","CC1=CC=C(C=C1)N=C/C=C/N(C2=CC=C(C=C2)C)C(=O)C3=CC=CC=C3","354.453","5.1","antiinflammatory","Cc1ccc(N=C/C=C/N(C(=O)c2ccccc2)c2ccc(C)cc2)cc1"
"123596","10","3","CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O","589.715","NA","antineoplastic","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1"
"129626603","6","2","CC1=C2C(=C(C=C1)NCCN(C)CCNC3=C4C=CC(=CC4=NC=C3)Cl)C(=O)C5=CC=CC=C5S2","503.061","NA","antineoplastic","Cc1ccc(NCCN(C)CCNc2ccnc3cc(Cl)ccc23)c2c(=O)c3ccccc3sc12"
"151166","4","2","CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O","293.722","4.2","antiinflammatory","Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1"
"9958","2","2","CC1=CC(=C(C=C1)O)O","124.139","1.4","cns","Cc1ccc(O)c(O)c1"
"91809622","8","5","CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.[C@@H](C(C(=O)O)O)(C(=O)O)O","475.582","NA","urological","Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1"
"3641960","3","0","CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.[Na+]","227.638","NA","antiinfective","Cc1ccc(S(=O)(=O)[N-]Cl)cc1"
"66860907","3","2","CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C.Cl","334.906","NA","cns","Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1"
"108189","3","2","CC1=C(C2=C(C=C1)NC(=NC2=O)N)SC3=CC=NC=C3","284.337","1.6","antineoplastic","Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1"
"38503","2","0","CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=C(C=C3)F","296.345","4.1","antiinflammatory","Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1"
"123964","4","1","CC1=C(C2=C(C=C1)C(=O)C3=C(O2)C(=CC=C3)CC(=O)O)C","282.295","3.2","antineoplastic","Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C"
"6301","2","1","CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl","228.072","3.5","antiinfective","Cc1ccc2c(Cl)cc(Cl)c(O)c2n1"
"119365","4","2","CC1=CC2=C(C=C1)C3=C(C2COC(=O)N[C@@H](CC(C)C)C(=O)O)C=C(C=C3)C","381.472","5.1","antiinflammatory","Cc1ccc2c(c1)C(COC(=O)N[C@@H](CC(C)C)C(=O)O)c1cc(C)ccc1-2"
"5311005","5","4","CC1=C(C2=C(C=C1)C(=O)N3C=C(CC3C(N2)O)/C=C/C(=O)N)O","315.329","0.0","antineoplastic","Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O"
"12306674","5","4","CC1=C(C2=C(C=C1)C(=O)N3C=C(C[C@H]3[C@H](N2)O)/C=C/C(=O)N)O","315.329","0.0","antineoplastic","Cc1ccc2c(c1O)N[C@H](O)[C@@H]1CC(/C=C/C(N)=O)=CN1C2=O"
"81718","2","1","CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C.Cl","244.722","NA","antineoplastic","Cc1ccc2ccc3ccc(C)nc3c2n1"
"589033","2","0","CC1=NC2=C(C=C1)N=CC=C2","144.177","1.6","antiinfective","Cc1ccc2ncccc2n1"
"3025961","1","0","CC1=CC=CC(=N1)C#CC2=CC=CC=C2","193.249","3.3","cns","Cc1cccc(C#Cc2ccccc2)n1"
"68602","1","1","CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C","200.285","3.1","cns","Cc1cccc(C(C)c2cnc[nH]2)c1C"
"108173","2","3","CC1=C(C(=CC=C1)C)NC(=O)C(C)N.Cl","228.72","NA","cardio","Cc1cccc(C)c1NC(=O)C(C)N"
"66070","2","2","CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl","282.812","NA","cns","Cc1cccc(C)c1NC(=O)C1CCCCN1C"
"12486799","2","2","CC1=C(C(=CC=C1)C)NC(=O)C2CCCN2","218.3","2.0","cardio","Cc1cccc(C)c1NC(=O)C1CCCN1"
"114817","2","2","CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3.Cl","308.85","NA","cardio","Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2"
"23724804","5","5","CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3.CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3.O.Cl.Cl","635.715","NA","cardio","Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2.Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2"
"71157","2","1","CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O","246.31","1.4","cns","Cc1cccc(C)c1NC(=O)CN1CCCC1=O"
"3926","5","1","CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F","491.627","6.0","cardio","Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1"
"18177375","5","4","CC1=CC=C(C=C1)S(=O)(=O)O.CC1=C(C(=CC=C1)C)NC(=O)NCCCNC(C)C","435.583","NA","cardio","Cc1cccc(C)c1NC(=O)NCCCNC(C)C"
"68554","2","2","CC1=C(C(=CC=C1)C)NC2=NCCCS2.Cl","256.792","NA","cns","Cc1cccc(C)c1NC1=NCCCS1"
