image_name,tags,smiles,Col3
pics/7213,cns,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,['cns']
pics/7214,antineoplastic,CSCC[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O,['antineoplastic']
pics/7215,cardio,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2CC34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,['cardio']
pics/7216,respiratorysystem,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,['respiratorysystem']
pics/7217,cns,CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,['cns']
pics/7218,cardio,CCCN=c1ccn(Cc2ccccc2)c2cc(Cl)ccc12,['cardio']
pics/7219,antiinfective,C/C=C/C1O[C@](O)(C(C)C(O)C(C)C2OC(=O)/C(OC)=C/C(C)=C/C(C)C(O)C(CC)C(O)C(C)C/C(C)=C/C=C/C2OC)C[C@@H](O[C@H]2C[C@@H](O)[C@H](OC(N)=O)[C@@H](C)O2)[C@@H]1C,['antiinfective']
pics/7220,antiinflammatory,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,['antiinflammatory']
pics/7221,respiratorysystem,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,['respiratorysystem']
pics/7222,gastrointestinal,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)CC)C2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,['gastrointestinal']
pics/7223,dermatologic antiinfective,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,"['dermatologic', 'antiinfective']"
pics/7224,cardio,CCCCC/C=C\C[C@@H]1O[C@@H]1C/C=C\C/C=C\CCCC(=O)O.CCCCC/C=C\C[C@@H]1O[C@H]1C/C=C\C/C=C\CCCC(=O)O.CCCCC/C=C\C[C@H]1O[C@@H]1C/C=C\C/C=C\CCCC(=O)O.CCCCC/C=C\C[C@H]1O[C@H]1C/C=C\C/C=C\CCCC(=O)O,['cardio']
pics/7225,cns cardio,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,"['cns', 'cardio']"
pics/7226,antiinfective,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,['antiinfective']
pics/7227,respiratorysystem,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,['respiratorysystem']
pics/7228,antiinfective,C=C[C@]1(C)CC(OC(=O)CSCCN(CC)CC)[C@@]2(C)C(C)CC[C@]3(CCC(=O)[C@@H]23)[C@@H](C)C1O,['antiinfective']
pics/7229,cns,OCCC1CCN(CCC=C2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,['cns']
pics/7230,cns,COCC(NC(C)=O)C(=O)NCc1ccccc1,['cns']
pics/7231,antineoplastic,CCC(C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@H]3C4(O)OC[C@@]23[C@@H]1[C@@H](C)[C@H]4O,['antineoplastic']
pics/7232,antineoplastic,Cc1c[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,['antineoplastic']
pics/7233,cns,O=C1N=C(N2CCCCC2)CN1c1ccc(Cl)cc1,['cns']
pics/7234,antiinfective,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,['antiinfective']
pics/7235,cns,COc1ccc(C(=O)N2CCCC2=O)cc1,['cns']
pics/7236,cns,NC[C@@H]1OC(C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,['cns']
pics/7237,cardio,CC1(C)Oc2cc3nonc3cc2[C@H](N2CCCCC2=O)[C@H]1O,['cardio']
pics/7238,lipidregulating,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4CC(O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,['lipidregulating']
pics/7239,dermatologic,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,['dermatologic']
pics/7240,antiinfective,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,['antiinfective']
pics/7241,cns,O=c1[nH]c2cc(-n3ccnc3)c([N+](=O)[O-])cc2[nH]c1=O,['cns']
pics/7242,antineoplastic,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,['antineoplastic']
pics/7243,antineoplastic,C=CCS(=O)C[C@H](N)C(=O)O,['antineoplastic']
pics/7244,antiinflammatory,CCCCC[C@H](O)[C@H](O)/C=C/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,['antiinflammatory']
pics/7245,antineoplastic,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,['antineoplastic']
pics/7246,gastrointestinal antiinfective,CCC(=O)OC1C(OC2[C@@H](C)[C@H](OC3CC(C)(OC)C(O)C(C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)OC(C)CC1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,"['gastrointestinal', 'antiinfective']"
pics/7247,antiinflammatory,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,['antiinflammatory']
pics/7248,cns antineoplastic,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"['cns', 'antineoplastic']"
pics/7249,antineoplastic,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,['antineoplastic']
pics/7250,cns,O=P([O-])(O)CN(CCN(CP(=O)([O-])O)CP(=O)(O)O)CP(=O)([O-])O.[153Sm+3],['cns']
pics/7251,cns,CC1(C)SSC(C)(C)C(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)NC1C(=O)O,['cns']
pics/7252,cardio,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,['cardio']
pics/7253,antiinfective,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,['antiinfective']
pics/7254,antineoplastic,C=C(C)[C@@]12OC3(c4ccccc4)O[C@@H]1C1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(=O)/C=C/C=C/c1ccccc1,['antineoplastic']
pics/7255,antiinfective,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,['antiinfective']
pics/7256,antiinfective,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,['antiinfective']
pics/7257,antineoplastic,COC1=C(OC)C(=O)/C(=C2\C(C)=C(C(=O)O)NC(c3ccc4c(n3)C(=O)C(N)=C(OC)C4=O)=C2N)C=C1,['antineoplastic']
pics/7258,cardio,CCCCCC(/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)OO,['cardio']
pics/7259,antiinflammatory,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,['antiinflammatory']
pics/7260,cns,CC1(C)C2CCC1(C)C(OC(=O)N[C@@](C)(Cc1c[nH]c3ccccc13)C(=O)NC[C@H](NC(=O)CCC(=O)O)c1ccccc1)C2,['cns']
pics/7261,cns,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,['cns']
pics/7262,cns,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,['cns']
pics/7263,lipidregulating hematologic,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1,"['lipidregulating', 'hematologic']"
pics/7264,hematologic cardio,C[C@@H]1C(=O)O[C@H]2[C@H](O)C34[C@H]5CC(C(C)(C)C)C36C(O)C(=O)O[C@H]6OC4(C(=O)O5)[C@@]12O,"['hematologic', 'cardio']"
pics/7265,cns,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-],['cns']
pics/7266,antiinfective,CC[C@H]1OC(=O)[C@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,['antiinfective']
pics/7267,cns,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,['cns']
pics/7268,antiinfective,CN[C@H]1C[C@@H](N)[C@H](O)C(O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(OC23)O[C@H]([C@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,['antiinfective']
pics/7269,cns,c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,['cns']
pics/7270,cns,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,['cns']
pics/7271,respiratorysystem,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,['respiratorysystem']
pics/7272,cns,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,['cns']
pics/7273,antiinfective,CO/C1=C/C(C)=C/[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,['antiinfective']
pics/7274,antiinfective hematologic respiratorysystem cardio,O=NS,"['antiinfective', 'hematologic', 'respiratorysystem', 'cardio']"
pics/7275,dermatologic,C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,['dermatologic']
pics/7276,hematologic,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCCC2C(N)=O)cc1OC,['hematologic']
pics/7277,antineoplastic,C[N+]1(CCNP(=S)(NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,['antineoplastic']
pics/7278,antiinflammatory,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,['antiinflammatory']
pics/7279,cardio,CN(CC(=O)O)/C(N)=N/P(=O)(O)O,['cardio']
pics/7280,antiinfective,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,['antiinfective']
pics/7281,antineoplastic,N#[N+]/C=C(/[O-])CC[C@H](N)C(=O)O,['antineoplastic']
pics/7282,antineoplastic,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,['antineoplastic']
pics/7283,antiinfective,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,['antiinfective']
pics/7284,gastrointestinal,CC1(C)[C@H]2CC[C@@]3(C)[C@@H](C(=O)C=C4[C@H]5C[C@](C)(C(=O)[O-])CC[C@@]5(C)CC[C@@]43C)[C@]2(C)CC[C@H]1OC(=O)CCC(=O)[O-],['gastrointestinal']
pics/7285,cardio,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,['cardio']
pics/7286,cns,CNC1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,['cns']
pics/7287,cardio,CC(C)=CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,['cardio']
pics/7288,antiinflammatory,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,['antiinflammatory']
pics/7289,antineoplastic,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@H]2CC[C@H](O)C[C@@H]2O1,['antineoplastic']
pics/7290,antineoplastic,O=C(NO)c1ccc(O)c(O)c1,['antineoplastic']
pics/7291,cns antiinfective,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"['cns', 'antiinfective']"
pics/7292,gastrointestinal antiinfective,CCC(=O)OC1C(O[C@@H]2C(C)[C@H](OC3CC(C)(OC)C(O)C(C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)OC(C)CC1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,"['gastrointestinal', 'antiinfective']"
pics/7293,gastrointestinal,OCC1OC(O[C@H]2[C@@H](CO)O[C@](O)(CO)[C@@H]2O)C(O)C(O)C1O,['gastrointestinal']
pics/7294,gastrointestinal,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,['gastrointestinal']
pics/7295,cns respiratorysystem cardio,CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,"['cns', 'respiratorysystem', 'cardio']"
pics/7296,antiinfective,O=C1CCCN1C(P)CP,['antiinfective']
pics/7297,respiratorysystem,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,['respiratorysystem']
pics/7298,respiratorysystem,CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,['respiratorysystem']
pics/7299,antiinfective,CN(C)[C@@H]1C(=O)C(C(=O)NCNCCCC[C@H](N)C(=O)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,['antiinfective']
pics/7300,cns cardio,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,"['cns', 'cardio']"
pics/7301,antiinfective,Cc1cc(=N)c2cc(Nc3cc(C)[n+](C)c(N)n3)ccc2n1C,['antiinfective']
pics/7302,hematologic cardio,COc1ccc(CCCOc2cc(CCn3ccnc3)ccc2OC)cc1,"['hematologic', 'cardio']"
pics/7303,cardio,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,['cardio']
pics/7304,antiinfective,O=C(Cc1ccccc1)NCP(=O)([O-])Oc1cccc(C(=O)O)c1,['antiinfective']
pics/7305,cns,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,['cns']
pics/7306,antineoplastic reproductivecontrol,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,"['antineoplastic', 'reproductivecontrol']"
pics/7307,antiinflammatory,COc1ccc2c(c1)c(CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)c(C)n2C(=O)c1ccc(Cl)cc1,['antiinflammatory']
pics/7308,antiinfective,COc1cccc2c(Nc3ccccc3C)ccnc12,['antiinfective']
pics/7309,cardio,NC(N)=NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,['cardio']
pics/7310,antiinfective,NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)C(O)[C@H](O)C2N)[C@H](O[C@H]2O[C@@H](CO)C(O)[C@@H]2O)[C@H]1O,['antiinfective']
pics/7311,antineoplastic,O=C(O)C[C@@H]1C(=O)OC2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@H]1[C@H](O)C(=O)O3,['antineoplastic']
pics/7312,lipidregulating cardio,c1cc2c(cc1[C@H]1OC[C@@H]3[C@H]1CO[C@H]3c1ccc3c(c1)OCO3)OCO2,"['lipidregulating', 'cardio']"
pics/7313,antiinflammatory,C[C@@]12C[C@@]3(O)OC(O1)[C@]1(COC(=O)c4ccccc4)C3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,['antiinflammatory']
pics/7314,antiinfective,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4,['antiinfective']
pics/7315,antiinfective,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,['antiinfective']
pics/7316,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@@H](OC(=O)[C@H](C)N(C)C(=O)CCC(C)(C)S)[C@]1(C)O[C@@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(/C)C2,['antineoplastic']
pics/7317,cardio,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,['cardio']
pics/7318,cns cardio,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34C1[C@@H](C[C@H]23)C1(O)C[C@H](OC)[C@H]2C[C@@H]4C1(O)[C@H]2OC,"['cns', 'cardio']"
pics/7319,hematologic,CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(/C(N)=N/O)cc2)CC1,['hematologic']
pics/7320,antiinfective,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,['antiinfective']
pics/7321,cns,CC[C@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,['cns']
pics/7322,hematologic,O=C(O)C1OC(OC2C(C(=O)O)OC(OP)C(O)C2O)C(O)C(O)C1P,['hematologic']
pics/7323,antiinfective,NCCC(O)C(=O)N[C@H]1C[C@@H](N)[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)[C@@H]1O,['antiinfective']
pics/7324,cardio,Cc1cccc(C)c1OCC(C)N,['cardio']
pics/7325,antiinfective,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,['antiinfective']
pics/7326,antineoplastic,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@H]3Cc5cc(C)c(OC)c(O)c5[C@@H]([C@H]21)N3C)OCO4,['antineoplastic']
pics/7327,cardio,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,['cardio']
pics/7328,antiinfective antineoplastic,C=CC(=O)[O-],"['antiinfective', 'antineoplastic']"
pics/7329,gastrointestinal antiinfective,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],"['gastrointestinal', 'antiinfective']"
pics/7330,lipidregulating,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O.CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,['lipidregulating']
pics/7331,antineoplastic,COc1cc2c(cc1O)CCNC21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C([C@H]21)N3C)OCO4,['antineoplastic']
pics/7332,cardio,CC(C)(C)/[N+]([O-])=C/c1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-],['cardio']
pics/7333,hematologic cardio antiinflammatory,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,"['hematologic', 'cardio', 'antiinflammatory']"
pics/7334,dermatologic,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,['dermatologic']
pics/7335,antineoplastic antiinflammatory,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,"['antineoplastic', 'antiinflammatory']"
pics/7336,cns,CCOC(=O)CCC(N)C(=O)OCC,['cns']
pics/7337,cns,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,['cns']
pics/7338,antiinflammatory,CC(=O)NCCCCCC(=O)[O-],['antiinflammatory']
pics/7339,antineoplastic,CS(=O)(=O)OCCNC[C@H](O)[C@H](O)CNCCOS(C)(=O)=O,['antineoplastic']
pics/7340,antiinfective,CCC(C)CC/C=C\C=C\C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](O)C(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H]([C@@H](C)C(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N2CC(C)C[C@H]2C(=O)N[C@H]1C)[C@H](C)C(=O)O,['antiinfective']
pics/7341,antiinflammatory,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,['antiinflammatory']
pics/7342,cardio,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,['cardio']
pics/7343,antiinflammatory,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1.NC(CO)(CO)CO,['antiinflammatory']
pics/7344,cardio,NC(N)=NCCN1CCCCCCC1.[H+].[H+],['cardio']
pics/7345,gastrointestinal,O=[Si]([O-])O.O=[Si]([O-])O.O=[Si]([O-])[O-],['gastrointestinal']
pics/7346,antiinfective antineoplastic,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,"['antiinfective', 'antineoplastic']"
pics/7347,cns,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,['cns']
pics/7348,cns,CN1[C@H]2CC(OC(=O)C(CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,['cns']
pics/7349,cns cardio,C[N+](C)(C)CCOC(N)=O,"['cns', 'cardio']"
pics/7350,antineoplastic,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3[nH+]c2-1,['antineoplastic']
